date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:53:41	3609/3609	---M--	200	added ('OK')	image/svg+xml	etag:%2261900b1d-e19%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-teal-light.svg	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-teal-light.svg	(from https://acorn-html-medical-assistant.coloredstrategies.com/css/styles.css)
11:53:41	3629/3629	---M--	200	added ('OK')	image/svg+xml	etag:%2261900b1d-e2d%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-lime-light.svg	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-lime-light.svg	(from https://acorn-html-medical-assistant.coloredstrategies.com/css/styles.css)
11:53:41	3619/3619	---M--	200	added ('OK')	image/svg+xml	etag:%2261900b1d-e23%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-blue-dark.svg	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-blue-dark.svg	(from https://acorn-html-medical-assistant.coloredstrategies.com/css/styles.css)
11:53:41	3621/3621	---M--	200	added ('OK')	image/svg+xml	etag:%2261900b1d-e25%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-green-dark.svg	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-green-dark.svg	(from https://acorn-html-medical-assistant.coloredstrategies.com/css/styles.css)
11:53:41	3629/3629	---M--	200	added ('OK')	image/svg+xml	etag:%2261900b1d-e2d%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-red-dark.svg	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-red-dark.svg	(from https://acorn-html-medical-assistant.coloredstrategies.com/css/styles.css)
11:53:42	3629/3629	---M--	200	added ('OK')	image/svg+xml	etag:%2261900b1d-e2d%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-pink-dark.svg	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-pink-dark.svg	(from https://acorn-html-medical-assistant.coloredstrategies.com/css/styles.css)
11:53:42	3629/3629	---M--	200	added ('OK')	image/svg+xml	etag:%2261900b1d-e2d%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-purple-dark.svg	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-purple-dark.svg	(from https://acorn-html-medical-assistant.coloredstrategies.com/css/styles.css)
11:53:43	3629/3629	---M--	200	added ('OK')	image/svg+xml	etag:%2261900b1d-e2d%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-lime-dark.svg	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-lime-dark.svg	(from https://acorn-html-medical-assistant.coloredstrategies.com/css/styles.css)
11:53:43	3609/3609	---M--	200	added ('OK')	image/svg+xml	etag:%2261900b1d-e19%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-teal-dark.svg	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-teal-dark.svg	(from https://acorn-html-medical-assistant.coloredstrategies.com/css/styles.css)
11:53:43	3609/3609	---M--	200	added ('OK')	image/svg+xml	etag:%2261900b1d-e19%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-sky-dark.svg	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-sky-dark.svg	(from https://acorn-html-medical-assistant.coloredstrategies.com/css/styles.css)
11:53:44	788/788	---MCZ	200	added ('OK')	text/css	etag:W/%2261900b1d-314%22	https://acorn-html-medical-assistant.coloredstrategies.com/css/vendor/glide.core.min.css	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/css/vendor/glide.core.min.css	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Patient.html)
11:53:44	2040/2040	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-7f8%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/illustration/icon-appointment.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/illustration/icon-appointment.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Patient.html)
11:53:44	47831/47831	---MCZ	200	added ('OK')	text/html	etag:W/%2261900b1e-bad7%22	https://acorn-html-medical-assistant.coloredstrategies.com/Doctors.Detail.html	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/Doctors.Detail.html	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Patient.html)
11:53:44	5560/5560	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-15b8%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-14.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-14.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Patient.html)
11:53:44	6754/6754	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-1a62%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-12.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-12.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Patient.html)
11:53:45	4876/4876	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-130c%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-13.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-13.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Patient.html)
11:53:45	5522/5522	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-1592%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-15.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-15.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Patient.html)
11:53:45	5282/5282	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-14a2%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-16.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-16.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Patient.html)
11:53:46	57048/57048	---MCZ	200	added ('OK')	text/html	etag:W/%2261900b1e-ded8%22	https://acorn-html-medical-assistant.coloredstrategies.com/Results.Detail.html	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/Results.Detail.html	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Patient.html)
11:53:47	5746/5746	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-1672%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/banner/cta-doctor.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/banner/cta-doctor.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Patient.html)
11:53:47	45313/45313	---MCZ	200	added ('OK')	text/html	etag:W/%2261900b1e-b101%22	https://acorn-html-medical-assistant.coloredstrategies.com/Appointments.New.html	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/Appointments.New.html	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Patient.html)
11:53:47	23372/23372	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-5b4c%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/vendor/glide.min.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/vendor/glide.min.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Patient.html)
11:53:47	4090/4090	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-ffa%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/cs/glide.custom.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/cs/glide.custom.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Patient.html)
11:53:48	777/777	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1e-309%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/pages/dashboards.patient.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/pages/dashboards.patient.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Patient.html)
11:53:48	2730/2730	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-aaa%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/illustration/icon-support.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/illustration/icon-support.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Appointments.html)
11:53:48	2696/2696	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-a88%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/illustration/icon-review.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/illustration/icon-review.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Appointments.html)
11:53:48	9030/9030	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-2346%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-large-1.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-large-1.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Doctors.html)
11:53:49	6614/6614	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-19d6%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-large-2.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-large-2.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Doctors.html)
11:53:49	7218/7218	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-1c32%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-large-3.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-large-3.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Doctors.html)
11:53:49	7186/7186	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-1c12%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-large-4.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-large-4.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Doctors.html)
11:53:50	6978/6978	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-1b42%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-large-5.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-large-5.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Doctors.html)
11:53:50	7000/7000	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-1b58%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-large-6.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-large-6.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Doctors.html)
11:53:50	5882/5882	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-16fa%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-large-7.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-large-7.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Doctors.html)
11:53:50	7556/7556	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-1d84%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-large-8.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-large-8.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Doctors.html)
11:53:51	5700/5700	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-1644%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/vendor/jquery.barrating.min.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/vendor/jquery.barrating.min.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Doctors.html)
11:53:51	387/387	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1e-183%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/pages/doctors.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/pages/doctors.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Doctors.html)
11:53:51	25273/25273	---MCZ	200	added ('OK')	text/css	etag:W/%2261900b1d-62b9%22	https://acorn-html-medical-assistant.coloredstrategies.com/css/vendor/quill.bubble.css	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/css/vendor/quill.bubble.css	(from https://acorn-html-medical-assistant.coloredstrategies.com/Consult.html)
11:53:52	214384/214384	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-34570%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/vendor/quill.min.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/vendor/quill.min.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Consult.html)
11:53:52	635/635	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-27b%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/vendor/quill.active.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/vendor/quill.active.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Consult.html)
11:53:53	490/490	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1e-1ea%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/pages/consult.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/pages/consult.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Consult.html)
11:53:53	37104/37104	---MCZ	200	added ('OK')	text/html	etag:W/%2261900b1e-90f0%22	https://acorn-html-medical-assistant.coloredstrategies.com/Articles.Detail.html	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/Articles.Detail.html	(from https://acorn-html-medical-assistant.coloredstrategies.com/Articles.html)
11:53:54	10618/10618	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-297a%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/blog/small/blog-3.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/blog/small/blog-3.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Articles.html)
11:53:54	58892/58892	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-e60c%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/blog/large/blog-1.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/blog/large/blog-1.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Articles.html)
11:53:54	26320/26320	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-66d0%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/blog/small/blog-4.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/blog/small/blog-4.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Articles.html)
11:53:54	20190/20190	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-4ede%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/blog/small/blog-5.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/blog/small/blog-5.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Articles.html)
11:53:55	25610/25610	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-640a%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/blog/small/blog-6.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/blog/small/blog-6.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Articles.html)
11:53:55	24494/24494	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-5fae%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/blog/small/blog-7.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/blog/small/blog-7.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Articles.html)
11:53:55	13124/13124	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-3344%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/blog/small/blog-2.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/blog/small/blog-2.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Articles.html)
11:53:56	325/325	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1e-145%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/pages/articles.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/pages/articles.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Articles.html)
11:53:56	15823/15823	---MCZ	200	added ('OK')	text/css	etag:W/%2261900b1d-3dcf%22	https://acorn-html-medical-assistant.coloredstrategies.com/css/vendor/select2.min.css	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/css/vendor/select2.min.css	(from https://acorn-html-medical-assistant.coloredstrategies.com/Settings.html)
11:53:56	5724/5724	---MCZ	200	added ('OK')	text/css	etag:W/%2261900b1d-165c%22	https://acorn-html-medical-assistant.coloredstrategies.com/css/vendor/select2-bootstrap4.min.css	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/css/vendor/select2-bootstrap4.min.css	(from https://acorn-html-medical-assistant.coloredstrategies.com/Settings.html)
11:53:56	21734/21734	---MCZ	200	added ('OK')	text/css	etag:W/%2261900b1d-54e6%22	https://acorn-html-medical-assistant.coloredstrategies.com/css/vendor/bootstrap-datepicker3.standalone.min.css	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/css/vendor/bootstrap-datepicker3.standalone.min.css	(from https://acorn-html-medical-assistant.coloredstrategies.com/Settings.html)
11:53:57	79569/79569	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-136d1%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/vendor/select2.full.min.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/vendor/select2.full.min.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Settings.html)
11:53:57	33682/33682	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-8392%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/vendor/datepicker/bootstrap-datepicker.min.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/vendor/datepicker/bootstrap-datepicker.min.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Settings.html)
11:53:58	395/395	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1e-18b%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/pages/settings.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/pages/settings.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Settings.html)
11:53:58	8060/8060	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-1f7c%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-4.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-4.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Doctors.Detail.html)
11:53:58	8530/8530	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-2152%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-8.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-8.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Doctors.Detail.html)
11:53:58	8994/8994	---M--	200	added ('OK')	image/webp	etag:%2261900b1e-2322%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-5.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/profile/profile-5.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/Doctors.Detail.html)
11:53:59	393/393	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1e-189%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/pages/doctors.detail.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/pages/doctors.detail.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Doctors.Detail.html)
11:53:59	3976/3976	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-f88%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/cs/wizard.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/cs/wizard.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Appointments.New.html)
11:53:59	4955/4955	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-135b%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/vendor/timepicker.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/vendor/timepicker.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Appointments.New.html)
11:54:00	767/767	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1e-2ff%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/pages/appointments.new.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/pages/appointments.new.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Appointments.New.html)
11:54:00	167587/167587	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Mar%202022%2005:56:37%20GMT	https://images.pexels.com/photos/4226924/pexels-photo-4226924.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=750&w=1260	C:/Users/admin/Desktop/medical/them%20achref/images.pexels.com/photos/4226924/pexels-photo-4226924db14.jpg	(from https://acorn-html-medical-assistant.coloredstrategies.com/Articles.Detail.html)
11:54:01	216090/216090	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Mar%202022%2008:06:43%20GMT	https://images.pexels.com/photos/3993241/pexels-photo-3993241.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=750&w=1260	C:/Users/admin/Desktop/medical/them%20achref/images.pexels.com/photos/3993241/pexels-photo-3993241db14.jpg	(from https://acorn-html-medical-assistant.coloredstrategies.com/Articles.Detail.html)
11:54:01	125201/125201	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Mar%202022%2016:46:21%20GMT	https://images.pexels.com/photos/4506166/pexels-photo-4506166.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=750&w=1260	C:/Users/admin/Desktop/medical/them%20achref/images.pexels.com/photos/4506166/pexels-photo-4506166db14.jpg	(from https://acorn-html-medical-assistant.coloredstrategies.com/Articles.Detail.html)
